School Name,Pickup Route,Pickup Bus Stop,Pickup Time,Dropoff Route,Dropoff Bus Stop,Dropoff Time
BUNCHE ES/MS,227,FARNSWORTH ST@PARKER ST,6:54 AM,227,FARNSWORTH ST@PARKER ST,3:09 PM
BUNCHE ES/MS,227,GRATIOT AVE@CANTON ST,6:57 AM,227,GRATIOT AVE@CANTON ST,3:05 PM
BUNCHE ES/MS,227,CANTON ST@SYLVESTER ST,6:59 AM,227,CANTON ST@SYLVESTER ST,3:01 PM
BUNCHE ES/MS,227,BENSON ST@ELLERY ST,7:06 AM,227,BENSON ST@ELLERY ST,2:53 PM
BUNCHE ES/MS,227,ELMWOOD ST@HENDRICKS ST,7:08 AM,227,ELMWOOD ST@HENDRICKS ST,2:51 PM
BUNCHE ES/MS,227,E VERNOR HWY@MCDOUGALL ST,7:11 AM,227,E VERNOR HWY@MCDOUGALL ST,2:50 PM
BUNCHE ES/MS,227,PRINCE HALL DR@PRINCE HALL RD,7:12 AM,227,PRINCE HALL DR@PRINCE HALL RD,2:48 PM
BUNCHE ES/MS,242,E GRAND BLVD@CONGRESS ST E,6:49 AM,242,E GRAND BLVD@CONGRESS ST E,3:07 PM
BUNCHE ES/MS,242,E GRAND BLVD@AGNES ST,6:52 AM,242,E GRAND BLVD@AGNES ST,3:03 PM
BUNCHE ES/MS,242,E LAFAYETTE ST@HELEN ST,6:54 AM,242,E LAFAYETTE ST@HELEN ST,3:05 PM
BUNCHE ES/MS,242,ST PAUL ST@HELEN ST,6:56 AM,242,ST PAUL ST@HELEN ST,3:01 PM
BUNCHE ES/MS,242,BENSON ST@CANTON ST,7:00 AM,242,BENSON ST@CANTON ST,2:57 PM
BUNCHE ES/MS,242,E VERNOR HWY@CANTON ST,7:03 AM,242,E VERNOR HWY@CANTON ST,2:59 PM
BUNCHE ES/MS,242,E VERNOR HWY@CHENE ST,7:11 AM,242,E VERNOR HWY@CHENE ST,2:50 PM
BURNS ES/MS,215,ASBURY PARK@BELTON ST,8:07 AM,215,ASBURY PARK@BELTON ST,4:55 PM
BURNS ES/MS,215,ACACIA ST@STAHELIN AVE,8:34 AM,215,ACACIA ST@STAHELIN AVE,4:28 PM
BURNS ES/MS,215,ACACIA ST@ARCHDALE ST,8:41 AM,215,ACACIA ST@ARCHDALE ST,4:23 PM
BURNS ES/MS,215,ABINGTON AVE@MIDFIELD ST,8:44 AM,215,ABINGTON AVE@MIDFIELD ST,4:20 PM
BURNS ES/MS,612,MIDLAND ST@HARTWELL ST,8:21 AM,612,MIDLAND ST@HARTWELL ST,4:38 PM
BURNS ES/MS,612,EATON ST@TRACEY ST,8:25 AM,612,EATON ST@TRACEY ST,4:30 PM
BURNS ES/MS,612,LYNDON ST@CRUSE ST,8:29 AM,612,LYNDON ST@CRUSE ST,4:19 PM
BURNS ES/MS,612,EATON ST@FREELAND ST,8:34 AM,612,EATON ST@FREELAND ST,4:21 PM
BURNS ES/MS,612,CHALFONTE ST@STANSBURY ST,8:43 AM,612,CHALFONTE ST@STANSBURY ST,4:28 PM
BURNS ES/MS,612,ARDMORE ST@CHALFONTE ST,8:45 AM,612,ARDMORE ST@CHALFONTE ST,4:26 PM
BURNS ES/MS,657,SHAFTSBURY AVE@FLORENCE ST,8:15 AM,657,SHAFTSBURY AVE@FLORENCE ST,4:48 PM
BURNS ES/MS,657,FLORENCE ST@STAHELIN AVE,8:18 AM,657,FLORENCE ST@STAHELIN AVE,4:47 PM
BURNS ES/MS,657,FENKELL ST@OAKFIELD ST,8:22 AM,657,FENKELL ST@OAKFIELD ST,4:32 PM
BURNS ES/MS,657,PILGRIM ST@FERGUSON ST,8:26 AM,657,PILGRIM ST@FERGUSON ST,4:37 PM
BURNS ES/MS,657,KEELER ST @ BILTMORE ST,8:28 AM,657,KEELER ST @ BILTMORE ST,4:35 PM
BURNS ES/MS,657,ST MARYS ST@KEELER ST,8:31 AM,657,ST MARYS ST@KEELER ST,4:39 PM
BURNS ES/MS,657,KEELER ST@PREVOST ST,8:32 AM,657,KEELER ST@PREVOST ST,4:41 PM
BURNS ES/MS,657,CHALFONTE ST@PREVOST ST,8:34 AM,657,CHALFONTE ST@PREVOST ST,4:27 PM
BURNS ES/MS,657,CHALFONTE ST@ST MARYS ST,8:36 AM,657,CHALFONTE ST@ST MARYS ST,4:29 PM
BURNS ES/MS,657,EATON ST@FORRER ST,8:39 AM,657,EATON ST@FORRER ST,4:26 PM
BURNS ES/MS,657,GREENFIELD RD@EATON ST,8:42 AM,657,GREENFIELD RD@EATON ST,4:23 PM
BURNS ES/MS,657,CHALFONTE ST@PREST ST,8:43 AM,657,CHALFONTE ST@PREST ST,4:21 PM
BURNS ES/MS,657,CHALFONTE ST@HUBBELL ST,8:47 AM,657,CHALFONTE ST@HUBBELL ST,4:18 PM
BURNS ES/MS,714,ASBURY PARK@KENDALL ST,8:13 AM,714,ASBURY PARK@KENDALL ST,4:49 PM
BURNS ES/MS,714,LYNDON ST @METTETAL ST,8:15 AM,714,LYNDON ST @METTETAL ST,4:52 PM
BURNS ES/MS,714,ACACIA ST@MONTROSE ST,8:18 AM,714,ACACIA ST@MONTROSE ST,4:44 PM
BURNS ES/MS,714,WINTHROP ST@ACACIA ST,8:19 AM,714,WINTHROP ST@ACACIA ST,4:46 PM
BURNS ES/MS,714,SCHOOLCRAFT ST@COYLE ST,8:24 AM,714,SCHOOLCRAFT ST@COYLE ST,4:36 PM
BURNS ES/MS,714,KENDALL ST@SUSSEX ST,8:25 AM,714,KENDALL ST@SUSSEX ST,4:41 PM
BURNS ES/MS,714,SCHOOLCRAFT ST@TERRY ST,8:28 AM,714,SCHOOLCRAFT ST@TERRY ST,4:37 PM
BURNS ES/MS,714,COYLE ST@TYLER ST,8:34 AM,714,COYLE ST@TYLER ST,4:28 PM
BURNS ES/MS,714,TYLER ST@SUSSEX ST,8:35 AM,714,TYLER ST@SUSSEX ST,4:29 PM
BURNS ES/MS,714,TYLER ST@WHITCOMB ST,8:37 AM,714,TYLER ST@WHITCOMB ST,4:31 PM
BURNS ES/MS,714,FULLERTON ST@LAUDER ST,8:39 AM,714,FULLERTON ST@LAUDER ST,4:24 PM
BURNS ES/MS,714,MARLOWE ST@TYLER ST,8:43 AM,714,MARLOWE ST@TYLER ST,4:22 PM
BURNS ES/MS,714,TYLER ST@MARK TWAIN ST,8:46 AM,714,TYLER ST@MARK TWAIN ST,4:19 PM
BURTON INT'L ES/MS,204,BUCHANAN ST@WESSON ST,6:34 AM,204,BUCHANAN ST@WESSON ST,3:27 PM
BURTON INT'L ES/MS,204,RICH ST@31ST ST,6:37 AM,204,RICH ST@31ST ST,3:14 PM
BURTON INT'L ES/MS,204,HERBERT ST E@30TH ST,6:42 AM,204,HERBERT ST E@30TH ST,3:17 PM
BURTON INT'L ES/MS,204,SCOTTEN ST@HORATIO ST,6:47 AM,204,SCOTTEN ST@HORATIO ST,3:07 PM
BURTON INT'L ES/MS,204,GRAND BLVD W@BUCHANAN ST,6:49 AM,204,GRAND BLVD W@BUCHANAN ST,3:09 PM
BURTON INT'L ES/MS,204,VINEWOOD ST@MAGNOLIA ST,6:53 AM,204,VINEWOOD ST@MAGNOLIA ST,3:03 PM
BURTON INT'L ES/MS,204,25TH ST@MAGNOLIA ST,6:56 AM,204,25TH ST@MAGNOLIA ST,3:01 PM
BURTON INT'L ES/MS,204,ASH ST@ROOSEVELT ST,6:58 AM,204,ASH ST@ROOSEVELT ST,2:58 PM
BURTON INT'L ES/MS,204,MARTIN LUTHER KING JR BLVD@LAWTON ST,7:01 AM,204,MARTIN LUTHER KING JR BLVD@LAWTON ST,2:56 PM
BURTON INT'L ES/MS,204,BUTTERNUT ST@18TH ST,7:07 AM,204,BUTTERNUT ST@18TH ST,2:51 PM
BURTON INT'L ES/MS,207,GRAND BLVD W@W WARREN AVE,6:46 AM,207,GRAND BLVD W@W WARREN AVE,3:14 PM
BURTON INT'L ES/MS,207,MERRICK ST@MCKINLEY ST,6:49 AM,207,MERRICK ST@MCKINLEY ST,3:11 PM
BURTON INT'L ES/MS,207,MERRICK ST@23RD ST,6:51 AM,207,MERRICK ST@23RD ST,3:09 PM
BURTON INT'L ES/MS,207,23RD ST@W HANCOCK ST,6:52 AM,207,23RD ST@W HANCOCK ST,3:05 PM
BURTON INT'L ES/MS,207,FOREST AVE W@COMMONWEALTH ST,6:59 AM,207,FOREST AVE W@COMMONWEALTH ST,2:56 PM
BURTON INT'L ES/MS,207,FOREST AVE W@TRUMBULL ST,7:01 AM,207,FOREST AVE W@TRUMBULL ST,2:57 PM
BURTON INT'L ES/MS,207,TRUMBULL ST@W HANCOCK ST,7:02 AM,207,TRUMBULL ST@W HANCOCK ST,2:58 PM
BURTON INT'L ES/MS,214,MARTIN LUTHER KING JR BLVD@CASS AVE,6:46 AM,214,MARTIN LUTHER KING JR BLVD@CASS AVE,2:57 PM
BURTON INT'L ES/MS,214,3RD ST@BRAINARD ST,6:49 AM,214,3RD ST@BRAINARD ST,2:52 PM
BURTON INT'L ES/MS,214,2ND AVE@SELDEN ST,6:54 AM,214,2ND AVE@SELDEN ST,3:05 PM
BURTON INT'L ES/MS,214,3RD ST@WILLIS ST W,6:56 AM,214,3RD ST@WILLIS ST W,3:01 PM
BURTON INT'L ES/MS,214,ALEXANDRINE ST W@CASS AVE,7:05 AM,214,ALEXANDRINE ST W@CASS AVE,2:59 PM
BURTON INT'L ES/MS,214,ANTHONY WAYNE DR@W HANCOCK ST,7:09 AM,214,ANTHONY WAYNE DR@W HANCOCK ST,3:08 PM
BURTON INT'L ES/MS,220,MICHIGAN AVE@COCHRANE ST,6:58 AM,220,MICHIGAN AVE@COCHRANE ST,3:01 PM
BURTON INT'L ES/MS,220,BAGLEY ST@10TH ST,7:00 AM,220,BAGLEY ST@10TH ST,3:04 PM
BURTON INT'L ES/MS,220,W LAFAYETTE BLVD@BROOKLYN ST,7:03 AM,220,W LAFAYETTE BLVD@BROOKLYN ST,2:55 PM
BURTON INT'L ES/MS,220,JEFFERSON AVE W@8TH ST,7:05 AM,220,JEFFERSON AVE W@8TH ST,2:58 PM
BURTON INT'L ES/MS,220,WASHINGTON BLVD@GRAND RIVER AVE,7:09 AM,220,WASHINGTON BLVD@GRAND RIVER AVE,2:52 PM
BURTON INT'L ES/MS,236,CASS AVE@PETERBORO ST,6:53 AM,236,CASS AVE@PETERBORO ST,3:08 PM
BURTON INT'L ES/MS,236,CHARLOTTE ST@4TH ST,6:57 AM,236,CHARLOTTE ST@4TH ST,3:02 PM
BURTON INT'L ES/MS,236,CHARLOTTE ST@CORNERSTONE BLVD,6:59 AM,236,CHARLOTTE ST@CORNERSTONE BLVD,3:04 PM
BURTON INT'L ES/MS,236,SELDEN ST@MIRACLES BLVD,7:01 AM,236,SELDEN ST@MIRACLES BLVD,2:59 PM
BURTON INT'L ES/MS,236,W CANFIELD ST@MIRACLES BLVD,7:07 AM,236,W CANFIELD ST@MIRACLES BLVD,2:55 PM
CARLETON ES,527,WHITTIER ST@BALFOUR RD,6:58 AM,527,WHITTIER ST@BALFOUR RD,3:01 PM
CARLETON ES,527,LAING ST@BRITAIN ST,7:02 AM,527,LAING ST@BRITAIN ST,2:50 PM
CARLETON ES,527,WAYBURN ST @ MORANG DR,7:05 AM,527,WAYBURN ST @ MORANG DR,2:48 PM
CARLETON ES,527,DUCHESS ST@CASINO ST,7:07 AM,527,DUCHESS ST@CASINO ST,2:52 PM
CARLETON ES,527,MOROSS RD@PAYTON ST,7:09 AM,527,MOROSS RD@PAYTON ST,2:54 PM
CARLETON ES,527,MOROSS RD@SOMERSET AVE,7:12 AM,527,MOROSS RD@SOMERSET AVE,2:57 PM
CARLETON ES,533,RIAD ST@MCCORMICK ST,6:52 AM,533,RIAD ST@MCCORMICK ST,3:10 PM
CARLETON ES,533,LANSDOWNE ST@MCCORMICK ST,6:53 AM,533,LANSDOWNE ST@MCCORMICK ST,3:12 PM
CARLETON ES,533,BEACONSFIELD ST@MCCORMICK ST,6:55 AM,533,BEACONSFIELD ST@MCCORMICK ST,3:14 PM
CARLETON ES,533,CASINO ST@BALFOUR RD,6:58 AM,533,CASINO ST@BALFOUR RD,2:48 PM
CARLETON ES,533,MORANG DR@LANARK ST,7:01 AM,533,MORANG DR@LANARK ST,2:51 PM
CARLETON ES,533,MORANG DR@DUPREY ST,7:02 AM,533,MORANG DR@DUPREY ST,2:52 PM
CARLETON ES,533,CADIEUX RD@MARNE ST,7:04 AM,533,CADIEUX RD@MARNE ST,2:54 PM
CARLETON ES,533,EDSEL FORD FWY E@BOLEYN ST,7:06 AM,533,EDSEL FORD FWY E@BOLEYN ST,2:56 PM
CARLETON ES,533,KING RICHARD ST@HARVARD RD,7:08 AM,533,KING RICHARD ST@HARVARD RD,2:58 PM
CARLETON ES,533,BALFOUR RD@BRITAIN ST,7:10 AM,533,BALFOUR RD@BRITAIN ST,2:59 PM
CARSTENS ES/MS,303,CHARLEVOIX ST@MANISTIQUE ST,7:51 AM,303,CHARLEVOIX ST@MANISTIQUE ST,4:17 PM
CARSTENS ES/MS,303,KERCHEVAL ST@CHALMERS ST,7:53 AM,303,KERCHEVAL ST@CHALMERS ST,4:06 PM
CARSTENS ES/MS,303,CHARLEVOIX ST@LAKEWOOD ST,7:56 AM,303,CHARLEVOIX ST@LAKEWOOD ST,4:13 PM
CARSTENS ES/MS,303,KERCHEVAL ST@LAKEWOOD ST,7:58 AM,303,KERCHEVAL ST@LAKEWOOD ST,4:05 PM
CARSTENS ES/MS,303,NEWPORT ST@KERCHEVAL ST,7:59 AM,303,NEWPORT ST@KERCHEVAL ST,4:11 PM
CARSTENS ES/MS,303,DICKERSON ST  @ VERNOR HWY,8:02 AM,303,DICKERSON ST  @ VERNOR HWY,4:02 PM
CARSTENS ES/MS,303,GRAY ST@E VERNOR HWY,8:07 AM,303,GRAY ST@E VERNOR HWY,3:59 PM
CARSTENS ES/MS,303,CHARLEVOIX ST@SPRINGLE ST,8:11 AM,303,CHARLEVOIX ST@SPRINGLE ST,3:57 PM
CARSTENS ES/MS,303,GOETHE ST@ALGONQUIN ST,8:13 AM,303,GOETHE ST@ALGONQUIN ST,3:53 PM
CARSTENS ES/MS,307,E JEFFERSON AVE@EASTLAWN ST,7:36 AM,307,E JEFFERSON AVE@EASTLAWN ST,3:59 PM
CARSTENS ES/MS,307,E JEFFERSON AVE@DREXEL ST,7:37 AM,307,E JEFFERSON AVE@DREXEL ST,4:01 PM
CARSTENS ES/MS,307,CHALMERS ST@FREUD ST,7:42 AM,307,CHALMERS ST@FREUD ST,4:18 PM
CARSTENS ES/MS,307,E JEFFERSON AVE@MARLBOROUGH ST,7:44 AM,307,E JEFFERSON AVE@MARLBOROUGH ST,4:04 PM
CARSTENS ES/MS,307,E JEFFERSON AVE@MANISTIQUE ST,7:49 AM,307,E JEFFERSON AVE@MANISTIQUE ST,4:05 PM
CARSTENS ES/MS,307,ESSEX AVE@ASHLAND ST,7:52 AM,307,ESSEX AVE@ASHLAND ST,4:08 PM
CARSTENS ES/MS,307,MANISTIQUE ST@KORTE ST,7:55 AM,307,MANISTIQUE ST@KORTE ST,4:10 PM
CARSTENS ES/MS,307,SCRIPPS ST@MARLBOROUGH ST,7:57 AM,307,SCRIPPS ST@MARLBOROUGH ST,4:12 PM
CARSTENS ES/MS,307,ESSEX AVE@CHALMERS ST,8:01 AM,307,ESSEX AVE@CHALMERS ST,4:16 PM
CARSTENS ES/MS,307,AVONDALE ST@NEWPORT ST,8:03 AM,307,AVONDALE ST@NEWPORT ST,4:21 PM
CARSTENS ES/MS,307,FREUD ST@NAVAHOE ST,8:13 AM,307,FREUD ST@NAVAHOE ST,3:52 PM
CARSTENS ES/MS,312,STRINGHAM CT@MCCOY CIR,7:35 AM,312,STRINGHAM CT@MCCOY CIR,4:03 PM
CARSTENS ES/MS,312,WAVENEY ST@SPRINGLE ST,7:40 AM,312,WAVENEY ST@SPRINGLE ST,3:54 PM
CARSTENS ES/MS,312,LENOX ST@WAVENEY ST,7:43 AM,312,LENOX ST@WAVENEY ST,3:59 PM
CARSTENS ES/MS,312,MACK AVE@ALTER RD,7:47 AM,312,MACK AVE@ALTER RD,4:14 PM
CARSTENS ES/MS,312,E WARREN AVE@WAYBURN ST,7:54 AM,312,E WARREN AVE@WAYBURN ST,4:08 PM
CARSTENS ES/MS,312,WINDSOR ST@SOMERSET AVE,7:59 AM,312,WINDSOR ST@SOMERSET AVE,4:18 PM
CARSTENS ES/MS,312,WINDSOR ST@BUCKINGHAM AVE,8:04 AM,312,WINDSOR ST@BUCKINGHAM AVE,4:29 PM
CARSTENS ES/MS,312,BRUNSWICK ST@HAVERHILL ST,8:05 AM,312,BRUNSWICK ST@HAVERHILL ST,4:27 PM
CARSTENS ES/MS,312,WINDSOR ST@BEDFORD ST,8:08 AM,312,WINDSOR ST@BEDFORD ST,4:24 PM
CARSTENS ES/MS,3616,HARPER AVE@FRENCH RD,7:56 AM,3616,HARPER AVE@FRENCH RD,4:13 PM
CARVER ES/MS,407,KIRKWOOD ST@PLAINVIEW AVE,6:51 AM,407,KIRKWOOD ST@PLAINVIEW AVE,2:49 PM
CARVER ES/MS,407,PAUL ST@PLAINVIEW AVE,6:54 AM,407,PAUL ST@PLAINVIEW AVE,2:52 PM
CARVER ES/MS,407,WHITLOCK ST@PLAINVIEW AVE,6:57 AM,407,WHITLOCK ST@PLAINVIEW AVE,2:55 PM
CARVER ES/MS,407,WHITLOCK ST@VAUGHAN ST,6:59 AM,407,WHITLOCK ST@VAUGHAN ST,2:54 PM
CARVER ES/MS,407,W WARREN AVE@ARTESIAN ST,7:07 AM,407,W WARREN AVE@ARTESIAN ST,3:04 PM
CARVER ES/MS,407,GRANDVILLE AVE@WHITLOCK ST,7:11 AM,407,GRANDVILLE AVE@WHITLOCK ST,2:57 PM
CARVER ES/MS,601,W CHICAGO ST@RUTLAND ST,6:56 AM,601,W CHICAGO ST@RUTLAND ST,3:02 PM
CARVER ES/MS,601,JOY RD@GRANDMONT AVE,7:01 AM,601,JOY RD@GRANDMONT AVE,2:58 PM
CARVER ES/MS,601,CONSTANCE ST@METTETAL ST,7:03 AM,601,CONSTANCE ST@METTETAL ST,2:56 PM
CARVER ES/MS,601,TIREMAN ST@MEMORIAL ST,7:07 AM,601,TIREMAN ST@MEMORIAL ST,2:52 PM
CARVER ES/MS,601,MAJESTIC ST@CLAYBURN ST,7:10 AM,601,MAJESTIC ST@CLAYBURN ST,2:50 PM
CARVER ES/MS,602,SAWYER ST@FAUST AVE,6:47 AM,602,SAWYER ST@FAUST AVE,3:09 PM
CARVER ES/MS,602,SAWYER ST@GREENVIEW AVE,6:48 AM,602,SAWYER ST@GREENVIEW AVE,3:10 PM
CARVER ES/MS,602,TIREMAN ST@FAUST AVE,6:51 AM,602,TIREMAN ST@FAUST AVE,3:12 PM
CARVER ES/MS,602,W WARREN AVE@PENROD ST,6:53 AM,602,W WARREN AVE@PENROD ST,3:06 PM
CARVER ES/MS,602,W WARREN AVE@FAUST AVE,6:55 AM,602,W WARREN AVE@FAUST AVE,3:07 PM
CARVER ES/MS,602,WHITLOCK ST@FAUST AVE,6:57 AM,602,WHITLOCK ST@FAUST AVE,2:57 PM
CARVER ES/MS,602,WHITLOCK ST@ROSEMONT AVE,7:00 AM,602,WHITLOCK ST@ROSEMONT AVE,3:04 PM
CARVER ES/MS,602,PAUL ST@ASHTON AVE,7:02 AM,602,PAUL ST@ASHTON AVE,3:00 PM
CARVER ES/MS,602,KIRKWOOD ST@STAHELIN AVE,7:09 AM,602,KIRKWOOD ST@STAHELIN AVE,2:51 PM
CARVER ES/MS,602,DAYTON ST@WESTWOOD ST,7:12 AM,602,DAYTON ST@WESTWOOD ST,2:49 PM
CASS TECHNICAL HS,408,BEARD ST@CHATFIELD ST,7:03 AM,408,BEARD ST@CHATFIELD ST,3:44 PM
CASS TECHNICAL HS,564,WAGNER ST@LUMLEY ST,6:58 AM,564,WAGNER ST@LUMLEY ST,3:45 PM
CHARLES WRIGHT,654,TELEGRAPH RD@VERNE ST,6:47 AM,654,TELEGRAPH RD@VERNE ST,3:23 PM
CHARLES WRIGHT,654,WOODBINE ST@GROVE ST,6:49 AM,654,WOODBINE ST@GROVE ST,3:19 PM
CHARLES WRIGHT,654,FLORENCE ST@WORMER ST,6:51 AM,654,FLORENCE ST@WORMER ST,3:21 PM
CHARLES WRIGHT,654,SANTA MARIA ST@LENORE,6:55 AM,654,SANTA MARIA ST@LENORE,3:12 PM
CHARLES WRIGHT,654,BENNETT ST@FENTON ST,6:58 AM,654,BENNETT ST@FENTON ST,3:15 PM
CHARLES WRIGHT,654,BENNETT ST@WORMER ST,6:59 AM,654,BENNETT ST@WORMER ST,3:10 PM
CHARLES WRIGHT,654,WORMER ST@PICKFORD ST,7:01 AM,654,WORMER ST@PICKFORD ST,3:08 PM
CHARLES WRIGHT,654,MARGARETA ST@SALEM ST,7:03 AM,654,MARGARETA ST@SALEM ST,3:05 PM
CHARLES WRIGHT,654,GRAYFIELD ST@MARGARETA ST,7:07 AM,654,GRAYFIELD ST@MARGARETA ST,2:57 PM
CHARLES WRIGHT,654,SHIAWASSEE DR@ROXFORD ST,7:11 AM,654,SHIAWASSEE DR@ROXFORD ST,3:01 PM
CHARLES WRIGHT,655,PURITAN ST@ROCKDALE ST,6:45 AM,655,PURITAN ST@ROCKDALE ST,3:09 PM
CHARLES WRIGHT,655,PILGRIM ST@ROCKDALE ST,6:46 AM,655,PILGRIM ST@ROCKDALE ST,3:11 PM
CHARLES WRIGHT,655,LAMPHERE ST@KESSLER ST,6:48 AM,655,LAMPHERE ST@KESSLER ST,3:14 PM
CHARLES WRIGHT,655,PILGRIM ST@BRAMELL ST,6:51 AM,655,PILGRIM ST@BRAMELL ST,3:17 PM
CHARLES WRIGHT,655,MIDLAND ST@BRAMELL ST,6:52 AM,655,MIDLAND ST@BRAMELL ST,3:22 PM
CHARLES WRIGHT,655,HAZELTON ST@PILGRIM ST,6:54 AM,655,HAZELTON ST@PILGRIM ST,3:19 PM
CHARLES WRIGHT,655,S RIVERDALE DR@HAZELTON ST,6:57 AM,655,S RIVERDALE DR@HAZELTON ST,3:05 PM
CHARLES WRIGHT,655,W PARKWAY ST@VERNE ST,6:59 AM,655,W PARKWAY ST@VERNE ST,3:02 PM
CHARLES WRIGHT,655,MCNICHOLS RD @ LAMPHERE ST,7:01 AM,655,MCNICHOLS RD @ LAMPHERE ST,2:56 PM
CHARLES WRIGHT,655,GROVE ST@ROCKDALE ST,7:03 AM,655,GROVE ST@ROCKDALE ST,2:59 PM
CHARLES WRIGHT,655,NORTHROP ST@SANTA MARIA ST,7:06 AM,655,NORTHROP ST@SANTA MARIA ST,2:54 PM
CHARLES WRIGHT,655,NORTHROP ST@WILLMARTH,7:08 AM,655,NORTHROP ST@WILLMARTH,2:52 PM
CHARLES WRIGHT,655,BEAVERLAND ST@CURTIS ST,7:10 AM,655,BEAVERLAND ST@CURTIS ST,2:49 PM
CHARLES WRIGHT,656,RIVERVIEW ST@VASSAR AVE,6:41 AM,656,RIVERVIEW ST@VASSAR AVE,2:49 PM
CHARLES WRIGHT,656,VERDUN ST@APPLETON ST,6:43 AM,656,VERDUN ST@APPLETON ST,2:51 PM
CHARLES WRIGHT,656,FRISBEE ST@APPLETON ST,6:44 AM,656,FRISBEE ST@APPLETON ST,2:53 PM
CHARLES WRIGHT,656,BERG RD@CHEROKEE ST,6:50 AM,656,BERG RD@CHEROKEE ST,3:00 PM
CHARLES WRIGHT,656,FARGO ST@HOUGHTON ST,6:57 AM,656,FARGO ST@HOUGHTON ST,3:14 PM
CHARLES WRIGHT,656,MCINTYRE ST@TROJAN ST,6:59 AM,656,MCINTYRE ST@TROJAN ST,3:08 PM
CHARLES WRIGHT,656,PEMBROKE AVE@COOLEY ST,7:01 AM,656,PEMBROKE AVE@COOLEY ST,3:16 PM
CHARLES WRIGHT,656,PEMBROKE AVE@BURGESS,7:03 AM,656,PEMBROKE AVE@BURGESS,3:18 PM
CHARLES WRIGHT,656,LAHSER RD@VASSAR AVE,7:05 AM,656,LAHSER RD@VASSAR AVE,3:21 PM
CHARLES WRIGHT,656,VASSAR AVE@COOLEY ST,7:07 AM,656,VASSAR AVE@COOLEY ST,3:23 PM
CHARLES WRIGHT,657,PATTON ST@HESSEL AVE,6:52 AM,657,PATTON ST@HESSEL AVE,3:06 PM
CHARLES WRIGHT,657,VAUGHAN ST@HESSEL AVE,6:54 AM,657,VAUGHAN ST@HESSEL AVE,3:13 PM
CHARLES WRIGHT,657,FARGO ST@PATTON ST,6:58 AM,657,FARGO ST@PATTON ST,3:09 PM
CHARLES WRIGHT,657,TROJAN  ST@BURT RD,7:00 AM,657,TROJAN  ST@BURT RD,3:03 PM
CHARLES WRIGHT,657,BLACKSTONE ST@PEMBROKE AVE,7:02 AM,657,BLACKSTONE ST@PEMBROKE AVE,2:53 PM
CHARLES WRIGHT,657,ST MARTINS AVE@WESTBROOK ST,7:04 AM,657,ST MARTINS AVE@WESTBROOK ST,2:50 PM
CHARLES WRIGHT,657,WESTBROOK ST@FARGO ST,7:06 AM,657,WESTBROOK ST@FARGO ST,2:55 PM
CHARLES WRIGHT,657,TROJAN ST@CHAPEL ST,7:08 AM,657,TROJAN ST@CHAPEL ST,2:57 PM
CHARLES WRIGHT,657,HESSEL AVE@BURGESS,7:10 AM,657,HESSEL AVE@BURGESS,2:59 PM
CHARLES WRIGHT,692,W 7 MILE RD@APPLETON ST,6:44 AM,692,W 7 MILE RD@APPLETON ST,2:48 PM
CHARLES WRIGHT,692,CLARITA ST@DALE ST,6:46 AM,692,CLARITA ST@DALE ST,2:50 PM
CHARLES WRIGHT,692,W 7 MILE RD@WOODBINE ST,6:49 AM,692,W 7 MILE RD@WOODBINE ST,2:54 PM
CHARLES WRIGHT,692,W 7 MILE RD@WORMER ST,6:50 AM,692,W 7 MILE RD@WORMER ST,2:56 PM
CHARLES WRIGHT,692,FRISBEE ST@LENORE,6:52 AM,692,FRISBEE ST@LENORE,2:59 PM
CHARLES WRIGHT,692,WINSTON ST@FRISBEE ST,6:54 AM,692,WINSTON ST@FRISBEE ST,3:01 PM
CHARLES WRIGHT,692,W 7 MILE RD@WINSTON ST,6:56 AM,692,W 7 MILE RD@WINSTON ST,3:04 PM
CHARLES WRIGHT,692,FIVE POINTS ST@VASSAR AVE,6:59 AM,692,FIVE POINTS ST@VASSAR AVE,3:06 PM
CHARLES WRIGHT,692,FRISBEE ST@GRANDVIEW ST,7:01 AM,692,FRISBEE ST@GRANDVIEW ST,3:09 PM
CHARLES WRIGHT,692,NORFOLK ST@SALEM ST,7:03 AM,692,NORFOLK ST@SALEM ST,3:12 PM
CHARLES WRIGHT,692,FENTON ST@NORFOLK ST,7:05 AM,692,FENTON ST@NORFOLK ST,3:14 PM
CHARLES WRIGHT,692,WOODBINE ST@FARGO ST,7:07 AM,692,WOODBINE ST@FARGO ST,3:17 PM
CHARLES WRIGHT,692,FRISBEE ST@WOODBINE ST,7:09 AM,692,FRISBEE ST@WOODBINE ST,3:20 PM
CHARLES WRIGHT,770,VOTROBECK DR@VOTROBECK CT,6:52 AM,770,VOTROBECK DR@VOTROBECK CT,3:14 PM
CHARLES WRIGHT,770,VASSAR AVE@HEYDEN ST,6:55 AM,770,VASSAR AVE@HEYDEN ST,3:11 PM
CHARLES WRIGHT,770,FIELDING ST@VASSAR AVE,6:59 AM,770,FIELDING ST@VASSAR AVE,3:05 PM
CHARLES WRIGHT,770,CAMBRIDGE AVE@PATTON ST,7:00 AM,770,CAMBRIDGE AVE@PATTON ST,3:07 PM
CHARLES WRIGHT,770,CAMBRIDGE AVE@BURT RD,7:03 AM,770,CAMBRIDGE AVE@BURT RD,2:59 PM
